key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
300010010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
300010020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
100010010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
100010020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
200010010,击败指定敌方单位,擊敗指定敵方單位,Defeat the specified enemy units,指定された敵ユニットを撃破,지정 적 유닛 처치
200010020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
200020010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
200020020,生存至第8回合开始,生存至第8回合開始,Survive until the beginning of Turn 8,8ターン目開始時まで生き残る,제8턴 시작 시까지 생존
200020030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
300020010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
300020020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
400010010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
400010020,我方任意单位暴露（包括器械）,我方任意單位暴露（包括器械）,Any allied unit is Exposed (including Equipment),味方ユニットが発見される（機械を含む）,아군 유닛 노출 (기계형 유닛 포함)
400020010,击破“斯瓦罗格”重型坦克,擊破“斯瓦羅格”重型坦克,"Defeat ""Svarog"" Heavy Tank",重戦車「スヴァローグ」を破壊,중전차 '스바로그' 처치
400020020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
400030010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
400030020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
400040010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
400040020,我方任意单位暴露（包括器械）,我方任意單位暴露（包括器械）,Any allied unit is Exposed (including Equipment),味方ユニットが発見される（機械を含む）,아군 유닛 노출 (기계형 유닛 포함)
400050010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
400050020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
400060010,生存至第8回合开始,生存至第8回合開始,Survive until the beginning of Turn 8,8ターン目開始時まで生き残る,제8턴 시작 시까지 생존
400060020,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
400060030,难民车被摧毁,難民車被摧毀,Refugee Transport is destroyed,難民車が破壊される,난민차 파괴
400060040,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9000000010,移动蒙德到达森林,移動蒙德到達森林,Mendo moves to the Forest,モンドが森に到達,멘도가 숲에 도착
9000000020,击毙右翼的两名敌军,擊斃右翼的兩名敵軍,Defeat the 2 enemy units on the right side,右翼の敵軍を2人撃破,우측의 적 2명 처치
9000000030,蒙德处于垂危状态,蒙德處於垂危狀態,Mendo is in Critical Condition,モンドが瀕死状態になる,멘도가 빈사 상태 진입
9000010010,进入森林,進入森林,Enter the Forest,森に入る,숲으로 진입
9000010020,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
9000010030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9009011010,洁芙缇和蒙德未暴露,潔芙緹和蒙德未暴露,Jefuty and Mendo are not Exposed,ジェフティとモンドが発見されない,제퓨티와 멘도가 노출되지 않음
9009011020,拾取所有资源,拾取所有資源,Gather all resources,全ての物資を拾う,모든 자원 획득
9009011030,10回合内达成胜利目标,10回合內達成勝利目標,Achieve the Victory Objective within 10 turns,10ターン以内にメイン目標を達成,10턴 내로 승리 목표 달성
9000020010,合成4个破片绊雷,合成4個破片絆雷,Synthesize 4 Trip Mines,破片爆弾トラップを4つ合成,4개의 부비트랩 합성
9000020020,放置4个破片绊雷,放置4個破片絆雷,Set up 4 Trip Mines,破片爆弾トラップを4つ設置,4개의 부비트랩 배치
9000020030,合成2个步哨塔,合成2個步哨塔,Synthesize 2 Sentry Towers,タレットを2つ合成,2개의 터렛 합성
9000020040,放置2个机枪塔,放置2個機槍塔,Set up 2 Machine Gun Towers,タレットを2つ設置,2개의 터렛 배치
9000020050,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
9000020060,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
9000020070,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9009022010,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
9009022020,敌方单位触发破片绊雷至少3次,敵方單位觸發破片絆雷至少3次,Enemy units trigger Trip Mine at least 3 times,敵が3回以上破片爆弾トラップを踏む,적 유닛이 3회 이상 부비트랩에 걸림
9009022030,使用机枪塔击败至少1名敌人,使用機槍塔擊敗至少1名敵人,Use Machine Gun Tower to defeat at least 1 enemy unit,タレットで敵を1人以上倒す,터렛으로 적 유닛 1명 이상 처치
9000030010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
9000030020,洁芙缇或蒙德到达指定地点,潔芙緹或蒙德到達指定地點,Jefuty or Mendo reaches the specified position,ジェフティまたはモンドが指定地点に到達,제퓨티 또는 멘도가 지정 위치에 도착
9000030030,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
9000030040,洁芙缇和蒙德处于垂危状态,潔芙緹和蒙德處於垂危狀態,Jefuty and Mendo are in Critical Condition,ジェフティとモンドが瀕死状態になる,제퓨티와 멘도가 빈사 상태 진입
9000030050,敌方1回合后出现,敵方1回合後出現,Enemy will appear in 1 turn,1ターン後に敵が出現,1턴 후 적 출현
9000030060,敌方增援4回合后出现,敵方增援4回合後出現,Enemy reinforcements will appear in 4 turns,4ターン後に敵の増援が出現,4턴 후 적 증원군 출현
9009033010,任意平民未进入垂危状态,任意平民未進入垂危狀態,Any civilian enters Critical Condition,一般人が瀕死状態にならない,일반인이 아무도 빈사 상태에 진입하지 않음
9009033020,拾取所有物资,拾取所有物資,Jefuty does not enter Critical Condition,全ての物資を拾う,모든 물자 회수
9009033030,5回合内击败所有敌方单位,5回合內擊敗所有敵方單位,Defeat all enemy units within 5 turns,5ターン以内に敵全員を撃破,5턴 내로 모든 적 유닛 처치
9000040010,移动到东边目标点,移動到東邊目標點,Move to the target position in the east,東の目標地点に移動,동쪽 목표 지점까지 이동
9000040020,移动到北面目标点,移動到北面目標點,Move to the target position in the north,北の目標地点に移動,북쪽 목표 지점까지 이동
9000040030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9009044010,洁芙缇和蒙德未被狙击兵命中,潔芙緹和蒙德未被狙擊兵命中,Snipers did not hit Jefuty and Mendo,ジェフティとモンドが狙撃兵に撃たれない,제퓨티와 멘도가 저격병에게 명중당하지 않음
9009044020,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
9009044030,16回合内移动到北面目标点,16回合內移動到北面目標點,Move to the target position in the north within 16 turns,16ターン以内に北の目標地点に移動,16턴 내로 북쪽 목표 지점까지 이동
9000050010,移动到达联络点,移動到達聯絡點,Move to the rendezvous point,連絡地点に移動,연락 지점까지 이동
9000050020,存活十个回合,存活十個回合,Survive for 10 turns,10ターン生き残る,10턴 생존
9000050030,从西边出口逃出,從西邊出口逃出,Escape from the west exit,西の出口から脱出する,서쪽 출구로 탈출
9000050040,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9000050050,存活十五个回合,存活十五個回合,Survive for 15 turns,15ターン生き残る,15턴 생존
9009055010,洁芙缇和蒙德到达联络点前未暴露,潔芙緹和蒙德到達聯絡點前未暴露,Jefuty and Mendo are not Exposed before reaching the rendezvous point,ジェフティとモンドが発見されずに連絡地点に到達,제퓨티와 멘도가 연락 지점에 도착하기 전까지 노출되지 않음
9009055020,洁芙缇、蒙德累计受到的伤害合计不超过200,潔芙緹、蒙德累計受到的傷害合計不超過200,Jefuty and Mendo take no more than 200 damage,ジェフティとモンドの累計被ダメージが200を超えない,제퓨티와 멘도가 받은 누적 피해 200 이하
9009055030,击败10个敌方单位,擊敗10個敵方單位,Defeat 10 enemy units,敵ユニットを10体撃破,적 유닛 10명 처치
9000060010,从东南方离开,從東南方離開,Leave from the south-east,南東から脱出する,동남쪽으로 탈출
9000060020,蒙德或洁芙缇进入垂危状态,蒙德或潔芙緹進入垂危狀態,Mendo or Jefuty is in Critical Condition,モンドまたはジェフティが瀕死状態になる,멘도 또는 제퓨티가 빈사 상태 진입
9009066010,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 획득
9009066020,25回合内达成胜利目标,25回合內達成勝利目標,Achieve the Victory Objective within 25 turns,25ターン以内にメイン目標を達成,25턴 내로 승리 목표 달성
9009066030,我方放置的侦察道具未暴露,我方放置的偵察道具未暴露,Scanning devices deployed by allied units are not Exposed,味方が設置した偵察アイテムが発見されない,아군이 배치한 정찰 도구가 노출되지 않음
9000070010,移动到四个指定地点,移動到四個指定地點,Move to the 4 specified positions,4か所の指定地点に到達,4곳의 지정 위치로 이동
9000070020,移动到贝利亚的指挥所,移動到貝利亞的指揮所,Move to Beria's Command Center,ベリヤの司令所に移動,베리야의 지휘소로 이동
9000070030,洁芙缇和蒙德处于垂危状态,潔芙緹和蒙德處於垂危狀態,All allied units are in Critical Condition,ジェフティとモンドが瀕死状態になる,제퓨티와 멘도가 빈사 상태 진입
9000070040,左上埋雷点特效,左上埋雷點特效,Upper-left mine point special effects,左上の地雷設置ポイントの特殊効果,좌측 상단 지뢰 매설 지점의 효과
9000070050,右上埋雷点特效,右上埋雷點特效,Upper-right mine point special effects,右上の地雷設置ポイントの特殊効果,우측 상단 지뢰 매설 지점의 효과
9000070060,左下埋雷点特效,左下埋雷點特效,Bottom-left mine point special effects,左下の地雷設置ポイントの特殊効果,좌측 하단 지뢰 매설 지점의 효과
9000070070,右下埋雷点特效,右下埋雷點特效,Bottom-right mine point special effects,右下の地雷設置ポイントの特殊効果,우측 하단 지뢰 매설 지점의 효과
9009077010,击败10个敌方单位,擊敗10個敵方單位,Defeat 10 enemy units,敵ユニットを10体撃破,적 유닛 10명 처치
9009077020,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
9009077030,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 획득
9000080010,到前面去看看,到前面去看看,Move ahead to have a look,前へ進む,앞으로 가본다
9000080020,全歼敌方,全殲敵方,Defeat all enemy units,敵を殲滅する,적 섬멸
9000080030,全歼敌方,全殲敵方,Defeat all enemy units,敵を殲滅する,적 섬멸
9000080040,全歼敌方,全殲敵方,Defeat all enemy units,敵を殲滅する,적 섬멸
9000080050,移动到目标点,移動到目標點,Move to the target position,目標地点に移動,목표 위치로 이동
9000080060,为黎格报仇,為黎格報仇,Take revenge for Lige,リゲルの仇を討つ,리겔의 복수를 한다
9000080070,移动到西南角目标点,移動到西南角目標點,Move to the south-west target position,南西隅の目標地点に移動,서남쪽 목표 위치로 이동
9000080080,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9009088010,洁芙缇累计受到的伤害不超过80,潔芙緹累計受到的傷害不超過80,Jefuty takes less than 80 damage,ジェフティの累計被ダメージが80を超えない,제퓨티가 받은 누적 피해 80 이하
9009088020,通过遥控炸弹同时击败至少3个敌方单位,通過遙控炸彈同時擊敗至少3個敵方單位,Use RC Bomb to blow up at least 3 enemy units at the same time,リモート爆弾で敵ユニットを3体以上同時に撃破,원격 제어 폭탄으로 적 유닛 3명 이상 동시에 처치
9009088030,7回合内击破装甲车,7回合內擊破裝甲車,Destroy the Armored Vehicle within 7 turns,7ターン以内に装甲車を破壊,7턴 내로 장갑차 처치
9020080010,到前面去看看,到前面去看看,Go ahead to take a look,前へ進む,앞으로 가본다
9020080020,全歼敌方,全殲敵方,Defeat all enemy units,敵を殲滅する,적 섬멸
9020080030,全歼敌方,全殲敵方,Defeat all enemy units,敵を殲滅する,적 섬멸
9020080040,全歼敌方,全殲敵方,Defeat all enemy units,敵を殲滅する,적 섬멸
9020080050,移动到目标点,移動到目標點,Move to target position,目標地点に移動,목표 위치로 이동
9020080060,为黎格报仇,為黎格報仇,Take revenge for Lige,リゲルの仇を討つ,리겔의 복수를 한다
9020080070,移动到西南角目标点,移動到西南角目標點,Move to the Southwest target position,南西隅の目標地点に移動,서남쪽 목표 위치로 이동
9020080080,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All friendly units are in critical condition.,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9029088010,洁芙缇累计受到的伤害不超过200,潔芙緹累計受到的傷害不超過200,Jefuty takes less than 200 points of damage in total,ジェフティの累計被ダメージが200を超えない,제퓨티가 받은 누적 데미지 200 이내
9029088020,通过遥控炸弹同时击败至少3个敌方单位,通過遙控炸彈同時擊敗至少3個敵方單位,Use RC Bomb to blow up at least 3 enemy units at the same time,リモート爆弾で敵ユニットを3体以上同時に倒す,원격 제어 폭탄으로 적 유닛 3명 이상 동시에 처치
9029088030,7回合内击破装甲车,7回合內擊破裝甲車,Destroy Armored Vehicle within 7 turns,7ターン以内に装甲車を破壊,7턴 내로 장갑차 처치
9000090010,向西南方撤退,向西南方撤退,Escape from the south-west exit,南西方向へ撤退する,서남쪽 방향으로 철수
9000090020,打倒诺耶露,打倒諾耶露,Defeat Noylu,ノエルを倒す,노엘르 처치
9000090030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9009099010,洁芙缇、蒙德、卡尔累计受到的伤害合计不超过500,潔芙緹、蒙德、卡爾累計受到的傷害合計不超過500,"Jefuty, Mendo and Carl take no more than 500 damage",ジェフティ、モンド、カールの累計被ダメージが500を超えない,"제퓨티, 멘도, 칼이 받은 누적 피해 합계 500 이하"
9009099020,最多使用15次闪光手雷,最多使用15次閃光手雷,Use Flashbang at most 10 times,閃光手榴弾の使用回数が15回を超えない,섬광수류탄 사용 15회 이하
9009099030,击破两辆装甲车,擊破兩輛裝甲車,Destroy 2 Armored Vehicles,装甲車を2台破壊,장갑차 2대 처치
9000100010,完成设防后洁芙缇到达城镇中心,完成設防後潔芙緹到達城鎮中心,Jefuty reaches the town center after setting up the defense,防御を固め、ジェフティが街の中心に到達,방어 준비 후 제퓨티가 마을 중심부에 도착
9000100020,消灭进攻的敌人,消滅進攻的敵人,Defeat the attacking enemies,進攻する敵を殲滅,공격해오는 적 섬멸
9000100030,俘虏贝利亚（消灭其他敌人）,俘虜貝利亞（消滅其他敵人）,Capture Beria (Defeat all other enemy units),ベリヤを生け捕り（残りの敵を殲滅）,베리야 포획 (다른 적은 섬멸)
9000100040,消灭贝利亚,消滅貝利亞,Defeat Beria,ベリヤを倒す,베리야 제거
9000100050,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9009110010,杰文、阿特娜共同击败30名敌方单位,傑文、阿特娜共同擊敗30名敵方單位,Jevon and Atena defeat a total of 30 enemy units,ジェヴァンとアテナが敵ユニットを30体撃破,"제본, 아테나가 적 유닛 합계 30명 이상 처치"
9009110020,洁芙缇、蒙德累计受到的伤害合计不超过1000,潔芙緹、蒙德累計受到的傷害合計不超過1000,Jefuty and Mendo take no more than 1000 points of damage in total,ジェフティ、モンドの累計被ダメージが1000を超えない,"제퓨티, 멘도가 받은 누적 피해 1000 이하"
9009110030,最多使用20次急救包/医疗箱,最多使用20次急救包/醫療箱,Use First Aid Kits/Medkits up to 20 times,救急セット/医療キットの使用回数が20回を超えない,의료 키트/구급 상자 사용 20회 이하
9000110010,抓住贝利亚,抓住貝利亞,Capture Beria,ベリヤを捕まえる,베리야를 잡는다
9000110020,消灭贝利亚,消滅貝利亞,Defeat Beria,ベリヤを倒す,베리야 제거
9000110030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
9090010010,阻挡所有敌人,阻擋所有敵人,Stop all enemy units,全ての敵を食い止める,모든 적 저지
9090010020,蒙德进入垂危状态,蒙德進入垂危狀態,Mendo enters Critical Condition,モンドが瀕死状態になる,멘도가 빈사 상태 진입
